"type","request_number","date","year","month","block","description","lon","lat"
"Wildlife Assistance","12-00037586","Jan 09, 2012",2012,1,"500 W 18TH ST","Raccoon IS IN THE HALLWAY OF Bedroom WINDOW -",-87.6398064,41.8579064
"Wildlife Assistance","12-00047604","Jan 11, 2012",2012,1,"1000 W 109TH PL","Raccoon - Family Room   COMING IN THRU THE SIDE OF DRIVEWAY AND BIG HOLE IN REAR  HAVE  4  RACOONS    AND  FAMILY OF SQUIRRELS COMING INTO HER HOUSE THE NIEIGHBOR IS TIRED OF THIS",-87.6473523,41.695027
"Wildlife Assistance","12-00047660","Jan 11, 2012",2012,1,"900 W 71ST ST","Raccoon - Attic - Living Space Only",-87.647031,41.765426
"Wildlife Assistance","12-00050867","Jan 11, 2012",2012,1,"8000 S PAULINA ST","Raccoon - Attic - Living Space Only",-87.666163,41.748211
"Wildlife Assistance","12-00057857","Jan 12, 2012",2012,1,"5700 N KIMBALL AVE","2 Raccoon - floor 3rd rear enclosed porch",-87.714159,41.984997
"Wildlife Assistance","12-00057987","Jan 12, 2012",2012,1,"7900 S MANISTEE AVE","Raccoon - Attic - Living Space Only",-87.5577437,41.7518305
"Wildlife Assistance","12-00064815","Jan 14, 2012",2012,1,"3600 W EDDY ST","Raccoon - Basement - CALLER STATES THE ANIMAL IS IN THE ENCLOSED DECK TO ENTER HER HOUSE AND SHE HAVE A BOARD UP TO KEEP IT FROM RUNNING ALL OVER THE HOUSE",-87.7185451,41.9455597
"Wildlife Assistance","12-00065070","Jan 14, 2012",2012,1,"4500 N KNOX AVE","Raccoon - Basement",-87.7439216,41.9630396
"Wildlife Assistance","12-00065959","Jan 15, 2012",2012,1,"8600 S HERMITAGE AVE","Raccoon - Attic - Living Space Only",-87.6669941,41.7374135
"Wildlife Assistance","12-00067032","Jan 16, 2012",2012,1,"7000 S WOOD ST","Raccoon - Living Room",-87.669058,41.766539
"Wildlife Assistance","12-00074533","Jan 17, 2012",2012,1,"8400 S JUSTINE ST","Raccoon - Attic - Living Space Only",-87.6619276,41.7411007
"Wildlife Assistance","12-00081887","Jan 19, 2012",2012,1,"8400 S JUSTINE ST","Raccoon - Bedroom",-87.6619276,41.7411007
"Wildlife Assistance","12-00091739","Jan 21, 2012",2012,1,"2100 E 97TH PL","Raccoon - Attic - Living Space Only",-87.5740015,41.7179518
"Wildlife Assistance","12-00099824","Jan 23, 2012",2012,1,"2100 E 97TH PL","Raccoon - Family Room",-87.5740015,41.7179518
"Wildlife Assistance","12-00110120","Jan 25, 2012",2012,1,"1200 W 95TH PL","Raccoon - Attic - Living Space Only - please ring both doorbell",-87.6531227,41.7205313
"Wildlife Assistance","12-00110742","Jan 25, 2012",2012,1,"9200 S WOODLAWN AVE","Raccoon - Living Room",-87.595256,41.72753
"Wildlife Assistance","12-00123243","Jan 27, 2012",2012,1,"3900 S ASHLAND AVE","Raccoon// animal located in south east corner (30 x 20) on front of bldg on ashland side)",-87.6665946,41.8226443
"Wildlife Assistance","12-00124599","Jan 28, 2012",2012,1,"3300 N OZARK AVE","Raccoon - Living Room",-87.8205672,41.9396986
"Wildlife Assistance","12-00127248","Jan 30, 2012",2012,1,"900 W 114TH PL","Raccoon - Attic - Living Space Only",-87.6470406,41.6859118
"Wildlife Assistance","12-00133144","Jan 31, 2012",2012,1,"8100 S ALBANY AVE","Raccoon - Living Room FEMALE BARRICADE IN HER BEDROOM HAS NO IDEA WHERE IN THE HOUSE THE RACCOON IS",-87.7001526,41.7460479
"Wildlife Assistance","12-00138959","Jan 31, 2012",2012,1,"8500 S SACRAMENTO AVE","Raccoon OR OPOSSUMS - Attic - Living Space Only...CALL BEFORE COMING AT .",-87.697162,41.7370944
"Wildlife Assistance","12-00139329","Feb 01, 2012",2012,2,"7500 S DAMEN AVE","Raccoon - Attic - Living Space Only",-87.6737206,41.7570243
"Wildlife Assistance","12-00141119","Feb 01, 2012",2012,2,"1700 W 89TH ST","Raccoon - Attic - Living Space Only---call before coming out",-87.6653982,41.7320833
"Wildlife Assistance","12-00145598","Feb 02, 2012",2012,2,"3900 S ASHLAND AVE","Raccoon - the animal is in the garage of the pump room at the water department",-87.6665946,41.8226443
"Wildlife Assistance","12-00146190","Feb 02, 2012",2012,2,"3900 S ASHLAND AVE","Raccoon",-87.6665946,41.8226443
"Wildlife Assistance","12-00148660","Feb 02, 2012",2012,2,"8800 S CALUMET AVE","Raccoon - Basement",-87.6164589,41.7345138
"Wildlife Assistance","12-00149742","Feb 02, 2012",2012,2,"7000 N MENDOTA AVE","Raccoon - Basement",-87.7785007,42.0071878
"Wildlife Assistance","12-00150380","Feb 02, 2012",2012,2,"8400 S JUSTINE ST","Raccoon - Bathroom",-87.6619276,41.7411007
"Wildlife Assistance","12-00154645","Feb 03, 2012",2012,2,"5700 N TALMAN AVE","Raccoon - Attic - Living Space Only",-87.695915,41.985086
"Wildlife Assistance","12-00156000","Feb 03, 2012",2012,2,"10700 S HOYNE AVE","Raccoon - Living Room  (enclosed front porch)",-87.674777,41.698952
"Wildlife Assistance","12-00159937","Feb 06, 2012",2012,2,"11300 S GREEN ST","Raccoon - Bedroom CLOSET",-87.6437432,41.6885407
"Wildlife Assistance","12-00164217","Feb 06, 2012",2012,2,"400 N ABERDEEN ST","Raccoon - Attic - Living Space Only",-87.6550473,41.8891458
"Wildlife Assistance","12-00174730","Feb 08, 2012",2012,2,"7700 S GREENWOOD AVE","Raccoon - Attic - Living Space Only",-87.5983514,41.7548707
"Wildlife Assistance","12-00178332","Feb 09, 2012",2012,2,"5100 S NEWLAND AVE","Raccoon - Attic - Living Space Only",-87.7957186,41.7993492
"Wildlife Assistance","12-00183940","Feb 09, 2012",2012,2,"9300 S EVANS AVE","Raccoon - Living Room",-87.6057868,41.7256807
"Wildlife Assistance","12-00184875","Feb 10, 2012",2012,2,"7000 N MENDOTA AVE","Raccoon - Basement",-87.7785007,42.0071878
"Wildlife Assistance","12-00186473","Feb 10, 2012",2012,2,"9600 S HARVARD AVE","Raccoon - Attic - Living Space Only",-87.6322624,41.7197816
"Wildlife Assistance","12-00190958","Feb 12, 2012",2012,2,"7100 S DOBSON AVE","Raccoon - Kitchen - no working doorbell - please knock on the 2nd floor rear door",-87.599819,41.765803
"Wildlife Assistance","12-00191238","Feb 12, 2012",2012,2,"7100 S DOBSON AVE","Raccoon - Kitchen",-87.599819,41.765803
"Wildlife Assistance","12-00191768","Feb 13, 2012",2012,2,"1500 E 84TH ST","Raccoon - Attic - Living Space Only",-87.5879718,41.7423368
"Wildlife Assistance","12-00192900","Feb 13, 2012",2012,2,"8300 S PERRY AVE","Raccoon - Family Room",-87.6268247,41.7436097
"Wildlife Assistance","12-00200079","Feb 14, 2012",2012,2,"2900 N MOODY AVE","Raccoon - Attic - Living Space Only...call before coming at ",-87.7796727,41.9329308
"Wildlife Assistance","12-00205268","Feb 15, 2012",2012,2,"12800 S COMMERCIAL AVE","Raccoon - Garbage Can",-87.550739,41.6624105
"Wildlife Assistance","12-00256058","Feb 20, 2012",2012,2,"1700 N MASON AVE","Raccoon - Family Room",-87.7744145,41.9112027
"Wildlife Assistance","12-00264888","Feb 20, 2012",2012,2,"4900 N OAKLEY AVE","Skunk - Raccoon - Basement",-87.6865317,41.970459
"Wildlife Assistance","12-00288096","Feb 21, 2012",2012,2,"10500 S INDIANA AVE","Raccoon - Attic - Living Space Only",-87.6188115,41.7034166
"Wildlife Assistance","12-00378846","Feb 24, 2012",2012,2,"10800 S LONGWOOD DR","Raccoon - Bedroom",-87.6719636,41.6972284
"Wildlife Assistance","12-00394459","Feb 24, 2012",2012,2,"5200 N NEWLAND AVE","Raccoon - Basement",-87.7997567,41.9755497
"Wildlife Assistance","12-00494797","Feb 27, 2012",2012,2,"2100 N MASON AVE","Raccoon - Attic - Living Space Only - no working doorbell; please knock on the door",-87.7746531,41.9180558
"Wildlife Assistance","12-00495668","Feb 27, 2012",2012,2,"9100 S PAULINA ST","Raccoon - Living Room",-87.6652824,41.7284159
"Wildlife Assistance","12-00526913","Feb 28, 2012",2012,2,"5200 N NEWLAND AVE","Raccoon - Basement - caller states that someone from ACC caller her yesterday and she will be home all day today",-87.7997567,41.9755497
"Wildlife Assistance","12-00536522","Feb 28, 2012",2012,2,"0 E 101ST PL","Raccoon - Bathroom - cllr in neigbors apt now",-87.6198908,41.7099568
"Wildlife Assistance","12-00544239","Feb 29, 2012",2012,2,"8000 S MOZART ST","Raccoon - Attic - Living Space Only",-87.6941081,41.747987
"Wildlife Assistance","12-00544440","Feb 29, 2012",2012,2,"5400 N NEWCASTLE AVE","Raccoon - Attic - Living Space Only / call states animal trapped in ceiling",-87.7976301,41.9791133
"Wildlife Assistance","12-00551403","Mar 02, 2012",2012,3,"7600 S PRAIRIE AVE","Raccoon - Attic - Living Space Only",-87.6187379,41.756379
"Wildlife Assistance","12-00559221","Mar 05, 2012",2012,3,"6900 S STEWART AVE","Raccoon - Attic - Living Space Only",-87.6347596,41.7689607
"Wildlife Assistance","12-00579455","Mar 07, 2012",2012,3,"6400 N NAVAJO AVE","Raccoon - Attic - Living Space Only",-87.7579393,41.9976807
"Wildlife Assistance","12-00590916","Mar 09, 2012",2012,3,"12200 S MAY ST","Raccoon - Attic - Living Space Only",-87.6505406,41.6720867
"Wildlife Assistance","12-00592025","Mar 09, 2012",2012,3,"4200 N MOBILE AVE","Raccoon - Attic - Living Space Only",-87.7842307,41.9566022
"Wildlife Assistance","12-00592338","Mar 09, 2012",2012,3,"300 S SEELEY AVE","Raccoon - Bathroom APT B",-87.6777558,41.8774682
"Wildlife Assistance","12-00598144","Mar 12, 2012",2012,3,"2100 W 75TH PL","Raccoon - Bathroom",-87.6757771,41.7571397
"Wildlife Assistance","12-00604366","Mar 13, 2012",2012,3,"100 S MENARD AVE","Raccoon - Basement",-87.7700865,41.8789439
"Wildlife Assistance","12-00623648","Mar 16, 2012",2012,3,"3600 W 64TH ST","Raccoon - Attic - Living Space Only",-87.7131249,41.776973
"Wildlife Assistance","12-00623915","Mar 16, 2012",2012,3,"3600 W 64TH ST","Raccoon - Attic - Living Space Only",-87.7131249,41.776973
"Wildlife Assistance","12-00625623","Mar 16, 2012",2012,3,"1100 E 81ST PL","Raccoon - Attic - Living Space Only",-87.5973095,41.7467795
"Wildlife Assistance","12-00629171","Mar 17, 2012",2012,3,"9800 S THROOP ST","PROPERTY IS VACANT BUT WILDLIFE INSIDE-CALLER IS NEIGHBOR AND WILL SIGN FOR TRAP - Raccoon - Living Room",-87.6552387,41.7158754
"Wildlife Assistance","12-00630849","Mar 18, 2012",2012,3,"5500 S ABERDEEN ST","Raccoon - Attic - Living Space Only, please call when comming out.",-87.65244,41.7942199
"Wildlife Assistance","12-00643345","Mar 20, 2012",2012,3,"9200 S BRANDON AVE","Raccoon - Family Room-enclosed porch",-87.5468753,41.7282877
"Wildlife Assistance","12-00652839","Mar 22, 2012",2012,3,"9600 S VANDERPOEL AVE","Raccoon - Living Room, 3rd  fl apt",-87.666551,41.719268
"Wildlife Assistance","12-00657443","Mar 22, 2012",2012,3,"6500 S MORGAN ST","Attic - Living Space Only - Raccoon",-87.649911,41.775912
"Wildlife Assistance","12-00659528","Mar 23, 2012",2012,3,"8400 S CONSTANCE AVE","Raccoon - Attic - Living Space Only",-87.579727,41.7422997
"Wildlife Assistance","12-00664971","Mar 24, 2012",2012,3,"5100 S WOLCOTT AVE","Raccoon - Attic - Living Space Only",-87.6720686,41.8012456
"Wildlife Assistance","12-00670128","Mar 26, 2012",2012,3,"7100 S MORGAN ST","Raccoon - Bedroom - SENIOR",-87.64961,41.7649649
"Wildlife Assistance","12-00675427","Mar 27, 2012",2012,3,"7100 S MORGAN ST","Raccoon - RACCOON IS IN THE ENCOLSED BACK PORCH",-87.64961,41.7649649
"Wildlife Assistance","12-00678985","Mar 27, 2012",2012,3,"10200 S MORGAN ST","at least 2 raccoons. inside the home .. currently vacant and caller cannot secure bldg because they are inside .. - Raccoon - Living Room",-87.6477446,41.708689
"Wildlife Assistance","12-00679163","Mar 27, 2012",2012,3,"8700 S CORNELL AVE","Raccoon - Basement - Attic - Living Space Only",-87.5838956,41.7360311
"Wildlife Assistance","12-00684921","Mar 28, 2012",2012,3,"3300 N KENNETH AVE","Raccoon - Attic - Living Space Only",-87.7388553,41.9408916
"Wildlife Assistance","12-00686903","Mar 29, 2012",2012,3,"8500 S KNOX AVE","Raccoon - Attached Garage",-87.7376339,41.7381218
"Wildlife Assistance","12-00692293","Mar 29, 2012",2012,3,"7500 S DR MARTIN LUTHER KING JR DR","Raccoon - Attic - Living Space Only",-87.6151006,41.7584026
"Wildlife Assistance","12-00698834","Mar 30, 2012",2012,3,"8400 S HOYNE AVE","Raccoon - Bedroom",-87.675623,41.7409695
"Wildlife Assistance","12-00707241","Apr 02, 2012",2012,4,"8500 S HOYNE AVE","Raccoon - Bedroom - caller is a senior and the animal broke through the ceiling and now it is confined to the bedroom",-87.675513,41.739058
"Wildlife Assistance","12-00707556","Apr 03, 2012",2012,4,"7200 S ALBANY AVE","Raccoon - Bedroom

racoon is said to be  in upstrairs bedroom.  alot of noise making",-87.7005665,41.7624647
"Wildlife Assistance","12-00710424","Apr 03, 2012",2012,4,"7000 S LOWE AVE","Raccoons and squirells - Attic - Living Space Only",-87.641142,41.766933
"Wildlife Assistance","12-00714835","Apr 04, 2012",2012,4,"8400 S MARSHFIELD AVE","Raccoon - Attic - Living Space Only",-87.664721,41.741099
"Wildlife Assistance","12-00715675","Apr 04, 2012",2012,4,"4200 S ELLIS AVE","Raccoon - Attic - Living Space Only",-87.6021863,41.8178459
"Wildlife Assistance","12-00719770","Apr 05, 2012",2012,4,"2900 N RIVERWALK DR","Raccoon - Attached Garage",-87.6864589,41.9338877
"Wildlife Assistance","12-00728844","Apr 06, 2012",2012,4,"600 E 90TH ST","Raccoon - Kitchen",-87.6094003,41.7313355
"Wildlife Assistance","12-00729682","Apr 06, 2012",2012,4,"8500 S DANTE AVE","Raccoon - Attic - Living Space Only",-87.5894337,41.7403848
"Wildlife Assistance","12-00731845","Apr 08, 2012",2012,4,"3600 S WOLCOTT AVE","rear building - Raccoon - Attic - Living Space Only",-87.6730807,41.8284584
"Wildlife Assistance","12-00732440","Apr 08, 2012",2012,4,"3600 N PARIS AVE","Raccoon - Bedroom",-87.8305297,41.9452117
"Wildlife Assistance","12-00734794","Apr 09, 2012",2012,4,"6900 N MONON AVE","Raccoon - Attic - Living Space Only",-87.7827351,42.0068645
"Wildlife Assistance","12-00736280","Apr 09, 2012",2012,4,"8000 S WHIPPLE ST","Raccoon - Attic - Living Space Only",-87.6989592,41.7478896
"Wildlife Assistance","12-00736751","Apr 09, 2012",2012,4,"1700 E 84TH ST","Raccoon - Attic - Living Space Only",-87.5827184,41.7427317
"Wildlife Assistance","12-00743135","Apr 10, 2012",2012,4,"2900 W MORSE AVE","Raccoon - Attached Garage",-87.7022019,42.0065921
"Wildlife Assistance","12-00743761","Apr 10, 2012",2012,4,"3500 W 77TH ST","Raccoon - Attic - Living Space Only",-87.7099877,41.7535694
"Wildlife Assistance","12-00746821","Apr 11, 2012",2012,4,"11300 S ABERDEEN ST","pls contact asap and let a caller know if ac will come back out today at 11:00 am- Sr #12-00743563 caller states she was home when  ac officer beat #207 came out but they didnot knock on door callers bell is broken and a note is  on door -  Small Opossum - Basement  caller  has raccoon locked in a room",-87.6498565,41.6885032
"Wildlife Assistance","12-00750079","Apr 11, 2012",2012,4,"6900 S LOWE AVE","Raccoon - Bedroom / in second floor apt",-87.6408595,41.7688779
"Wildlife Assistance","12-00750607","Apr 12, 2012",2012,4,"9800 S THROOP ST","Raccoon - Living Room",-87.6552387,41.7158754
"Wildlife Assistance","12-00752670","Apr 12, 2012",2012,4,"6900 S LOWE AVE","Raccoon - Bedroom -[caller is senior citizen would like ACC to contact back-concerned about wildlife inside home]",-87.6408595,41.7688779
"Wildlife Assistance","12-00755172","Apr 12, 2012",2012,4,"8000 S WHIPPLE ST","Raccoon - Bedroom",-87.6989592,41.7478896
"Wildlife Assistance","12-00755989","Apr 12, 2012",2012,4,"4100 W 25TH PL","Raccoon - Basement",-87.726397,41.845393
"Wildlife Assistance","12-00756224","Apr 12, 2012",2012,4,"9000 S OGLESBY AVE","Raccoon - Basement",-87.5673736,41.7315447
"Wildlife Assistance","12-00761161","Apr 13, 2012",2012,4,"4200 S ELLIS AVE","Raccoon - Attic - Living Space Only

note:caller reports that she called on the 4th and the 5 of april about someone coming out to remove raccoons that have made a living area out of her attic/caller says that she has spoken with several people however she has had negative results/PLEASE CHECK PREVIOUS SR#12-00715675 /CALLER ALSO REPORTS THAT THERE IS A VACANT PROPERTY AT THAT HAS A FAMILY OF RACCOONS THAT ARE LIVING IN THE BUILDING

",-87.6021863,41.8178459
"Wildlife Assistance","12-00761203","Apr 13, 2012",2012,4,"4200 S ELLIS AVE","Attic - Living Space Only AND INTERIOR OF THE HOUSE/CALLER SAYS THAT THIS IS AN ABANDONED PROPERTY/WILDLIFE HAS INCREASED NOW THAT THE BUILDING IS VACANT/THIS SITUATION IS CAUSING THE CALLER TO HAVE RACCOONS COMING ONTO HER PROPERTY AS A RESULT/THIS HAS BECOME A NUSIANCE PROBLEM",-87.6021863,41.8178459
"Wildlife Assistance","12-00761417","Apr 13, 2012",2012,4,"6500 S PROMONTORY DR","CHILDREN'S HOSP Raccoon - HANGING IN FRONT ENTRANCE OF HOSP IN GARBAGE CAN. PEOPLE AFRAID TO GO IN AND OUT FRONT DOOR'S  -",-87.5712133,41.7767813
"Wildlife Assistance","12-00762303","Apr 14, 2012",2012,4,"9000 S BURLEY AVE","Raccoon - Family Room",-87.5459402,41.7317513
"Wildlife Assistance","12-00771806","Apr 16, 2012",2012,4,"3300 W BELLE PLAINE AVE","Raccoon - Kitchen - caller is on the fourth floor needs to be buzzed in for entry",-87.7107383,41.9559613
"Wildlife Assistance","12-00780487","Apr 18, 2012",2012,4,"3000 N KOLMAR AVE","Raccoon - Basement",-87.7405794,41.9352792
"Wildlife Assistance","12-00782306","Apr 18, 2012",2012,4,"11300 S AVENUE G ","Raccoon - Attic - Living Space Only",-87.5319741,41.6898624
"Wildlife Assistance","12-00792021","Apr 19, 2012",2012,4,"10100 S OAKLEY AVE","FAMILY OF RaccoonS- - Attic - Living Space Only -CALLER IS UNSURE IF ATTIC CAN BE ACCESS  FROM INSIDE OF HOME -",-87.6805724,41.709829
"Wildlife Assistance","12-00799521","Apr 21, 2012",2012,4,"9500 S YALE AVE","Raccoon - Attic - Living Space Only",-87.6298684,41.7215601
"Wildlife Assistance","12-00800883","Apr 22, 2012",2012,4,"12000 S STATE ST","Raccoon - Bedroom - caller states the animal is inside of an enclosed patio off the bedroom there is sliding glass doors keeping it confined to the area, caller states the animal is very large",-87.622595,41.6761954
"Wildlife Assistance","12-00808639","Apr 24, 2012",2012,4,"800 N WALLER AVE","Raccoon - Basement",-87.7678827,41.8949763
"Wildlife Assistance","12-00814603","Apr 24, 2012",2012,4,"6900 S OAKLEY AVE","Raccoon - Attic - Living Space Only",-87.680805,41.7683511
"Wildlife Assistance","12-00821289","Apr 25, 2012",2012,4,"300 S SEELEY AVE","Raccoon - Bedroom, , landlord has not done anything to help, racoons roam",-87.6777558,41.8774682
"Wildlife Assistance","12-00821543","Apr 26, 2012",2012,4,"8000 S CALUMET AVE","Raccoon - Basement",-87.6168415,41.7491149
"Wildlife Assistance","12-00826164","Apr 26, 2012",2012,4,"7000 N MENDOTA AVE","Raccoon - Basement - Bathroom - Attic - Living Space Only - visually impaired/disabled/snr ctzn",-87.7785007,42.0071878
"Wildlife Assistance","12-00831292","Apr 27, 2012",2012,4,"300 S SEELEY AVE","Raccoon - Living Room",-87.6777558,41.8774682
"Wildlife Assistance","12-00833471","Apr 29, 2012",2012,4,"6300 S RHODES AVE","Raccoon - Bedroom",-87.6120343,41.7803068
"Wildlife Assistance","12-00833999","Apr 29, 2012",2012,4,"6300 S RHODES AVE","raccoon is the bedroom since this morning - Home -  Raccoon - Bedroom caller has 3 small children pls call caller on her cell ",-87.6120343,41.7803068
"Wildlife Assistance","12-00836472","Apr 30, 2012",2012,4,"4000 N KENMORE AVE","RACCOON STUCK ON 2ND FLR WINDOW LEDGE",-87.6564695,41.9546032
"Wildlife Assistance","12-00836615","Apr 30, 2012",2012,4,"8500 S WABASH AVE","Raccoon - Living Room",-87.6230247,41.7398872
"Wildlife Assistance","12-00839939","Apr 30, 2012",2012,4,"4800 W BLOOMINGDALE AVE","Raccoon - Attic - Living Space Only",-87.7460327,41.913288
"Wildlife Assistance","12-00843774","May 01, 2012",2012,5,"7900 S PERRY AVE","Raccoon - Living Room",-87.628557,41.751667
"Wildlife Assistance","12-00858824","May 03, 2012",2012,5,"5200 S MASON AVE","Raccoon - Garbage Can - Attached Garage",-87.7713079,41.7979188
"Wildlife Assistance","12-00868637","May 05, 2012",2012,5,"3500 W 71ST PL","Raccoon - Family Room",-87.7103149,41.7635816
"Wildlife Assistance","12-00868691","May 05, 2012",2012,5,"12100 S BISHOP ST","Raccoon - Attic - Living Space Only",-87.6578529,41.6738019
"Wildlife Assistance","12-00868945","May 05, 2012",2012,5,"4000 S ELLIS AVE","Raccoon - Bedroom",-87.6038838,41.8217236
"Wildlife Assistance","12-00872479","May 06, 2012",2012,5,"6100 S EVANS AVE","Raccoon - Bedroom",-87.6074788,41.7838759
"Wildlife Assistance","12-00876369","May 07, 2012",2012,5,"100 N LATROBE AVE","Raccoon - Attic - Living Space Only",-87.7563629,41.882351
"Wildlife Assistance","12-00883307","May 08, 2012",2012,5,"10100 S PARNELL AVE","Raccoon - Attached Garage",-87.6371654,41.7104838
"Wildlife Assistance","12-00883317","May 08, 2012",2012,5,"5100 W 64TH ST","Raccoon - Attic - Living Space Only",-87.7495183,41.7762804
"Wildlife Assistance","12-00886060","May 08, 2012",2012,5,"11600 S HALE AVE","Raccoon - Attic - Living Space Only",-87.6728881,41.6826575
"Wildlife Assistance","12-00887880","May 08, 2012",2012,5,"5800 W RICE ST","Raccoon - Attic - Living Space Only",-87.7702955,41.8956853
"Wildlife Assistance","12-00889440","May 09, 2012",2012,5,"6600 S WABASH AVE","Raccoon - Attic - Living Space Only",-87.624307,41.774807
"Wildlife Assistance","12-00892940","May 09, 2012",2012,5,"1200 E 87TH PL","Raccoon - Bedroom",-87.5939734,41.735897
"Wildlife Assistance","12-00895170","May 09, 2012",2012,5,"7000 S ROCKWELL ST","Raccoon - Attic - Living Space Only",-87.6884863,41.7662929
"Wildlife Assistance","12-00900436","May 10, 2012",2012,5,"6100 S EVANS AVE","Raccoon - Basement ENCLOSED BACK PORCH",-87.6074788,41.7838759
"Wildlife Assistance","12-00901815","May 11, 2012",2012,5,"9500 S YALE AVE","Raccoon - Bathroom",-87.6298684,41.7215601
"Wildlife Assistance","12-00909650","May 13, 2012",2012,5,"1300 W CHICAGO AVE","Raccoon...inside of church  bethel",-87.6599852,41.8961981
"Wildlife Assistance","12-00911198","May 14, 2012",2012,5,"1400 N LINDER AVE","Raccoon - Attic - Living Space Only",-87.763639,41.9058813
"Wildlife Assistance","12-00913259","May 14, 2012",2012,5,"2200 N MULLIGAN AVE","Raccoon - INSIDE REAR STAIRWELL",-87.7843555,41.920405
"Wildlife Assistance","12-00916549","May 14, 2012",2012,5,"1300 W CHICAGO AVE","Raccoon inside church",-87.6599852,41.8961981
"Wildlife Assistance","12-00917462","May 14, 2012",2012,5,"5500 W WARWICK AVE","Raccoon - Attic - Living Space Only",-87.76459,41.948903
"Wildlife Assistance","12-00921929","May 15, 2012",2012,5,"13200 S BUFFALO AVE","Raccoon - Attic - Living Space Only",-87.5435213,41.6554844
"Wildlife Assistance","12-00924237","May 15, 2012",2012,5,"3400 W 84TH ST","Raccoon - Kitchen",-87.7071972,41.7408245
"Wildlife Assistance","12-00927876","May 16, 2012",2012,5,"3200 E 136TH ST","Raccoon - Living Room",-87.5456398,41.6482308
"Wildlife Assistance","12-00929857","May 16, 2012",2012,5,"12200 S WALLACE ST","Raccoon - Attic - Living Space Only",-87.6369313,41.6723797
"Wildlife Assistance","12-00936041","May 17, 2012",2012,5,"5700 N DRAKE AVE","Raccoon - Family Room",-87.7176932,41.9849197
"Wildlife Assistance","12-00938241","May 18, 2012",2012,5,"10500 S LA SALLE ST","Raccoon - Bedroom",-87.6272471,41.7033475
"Wildlife Assistance","12-00944422","May 19, 2012",2012,5,"5700 N DRAKE AVE","Raccoon - in trap in parkway, caller was advised that trapping in the city of Chicago is illegal, when animal care and control  is open and where it is located",-87.7176932,41.9849197
"Wildlife Assistance","12-00944598","May 19, 2012",2012,5,"4200 W VAN BUREN ST","Raccoon - Living Room  - ON CLOSED IN FRONT PORCH",-87.730578,41.875455
"Wildlife Assistance","12-00944637","May 19, 2012",2012,5,"600 N LECLAIRE AVE","Raccoon - Bedroom",-87.7533637,41.8914476
"Wildlife Assistance","12-00946235","May 19, 2012",2012,5,"5700 W SUPERIOR ST","Raccoon - Attic - Living Space Only",-87.767927,41.893866
"Wildlife Assistance","12-00946780","May 20, 2012",2012,5,"5700 W SUPERIOR ST","Raccoon - Bathroom - CALLER HAS RACCOONS TRAPPED  IN BATHROOM - PLS CONTACT ASAP AND LET CALLER KNOW WHEN SOMEONE WILL BE OUT OWNER WHO IS SENIOR WAS UNABLE TO STAY IN HOUSE AND IS ABOUT 15 MINUTES AWAY FROM HOME.",-87.767927,41.893866
"Wildlife Assistance","12-00947156","May 20, 2012",2012,5,"5700 W SUPERIOR ST","Raccoon - Attic - Living Space Only",-87.767927,41.893866
"Wildlife Assistance","12-00947889","May 20, 2012",2012,5,"5700 W SUPERIOR ST","Raccoon - Bathroom /// senior",-87.767927,41.893866
"Wildlife Assistance","12-00948074","May 20, 2012",2012,5,"5700 W SUPERIOR ST","Raccoon - Bathroom 1 mom and 2 babies, they have moved from attic to 1st level of living area and are in the bathroom caller has an elderly mom 80 yrs. old",-87.767927,41.893866
"Wildlife Assistance","12-00948348","May 20, 2012",2012,5,"4600 W MONROE ST","raccoon in the attic",-87.7405899,41.8793112
"Wildlife Assistance","12-00948387","May 20, 2012",2012,5,"7500 S YALE AVE","Raccoon - Bedroom",-87.63149,41.7577174
"Wildlife Assistance","12-00954836","May 21, 2012",2012,5,"5900 N NEWBURG AVE","Raccoon - Attic - Living Space Only - MOTHER W/ 5 BABIES - 83 YR OLD CLLR",-87.7876525,41.9887942
"Wildlife Assistance","12-00955667","May 22, 2012",2012,5,"1100 N ROCKWELL ST","Raccoon - Living Room",-87.6918911,41.9011574
"Wildlife Assistance","12-00957402","May 22, 2012",2012,5,"8100 S MORGAN ST","Raccoon - Attached Garage",-87.6490761,41.7467664
"Wildlife Assistance","12-00960532","May 22, 2012",2012,5,"500 W DEKOVEN ST","Other - racoon--holding it in garbage can in drill lot of fire academy - drill lot - Raccoon",-87.6418747,41.8689993
"Wildlife Assistance","12-00961489","May 22, 2012",2012,5,"500 W DEKOVEN ST","Raccoon ANIMAL IS RABIT AND IT IS IN THE FIRE DEPT TRAINING YARD AND THEY NEED IT TO BE REMOVED TAYLOR AND CLINTON",-87.6418747,41.8689993
"Wildlife Assistance","12-00962080","May 22, 2012",2012,5,"2100 W 75TH PL","Raccoon - Attic - Living Space Only  this is the 2nd request!!!! per sr#12-00943762 caller left an additonal contact number",-87.6757771,41.7571397
"Wildlife Assistance","12-00965915","May 23, 2012",2012,5,"9700 S YALE AVE","Raccoon - Attic - Living Space Only",-87.6297628,41.7179897
"Wildlife Assistance","12-00968546","May 23, 2012",2012,5,"3500 S FRANCISCO AVE","Raccoon - Basement",-87.6975732,41.8299205
