,,,,,,
,Report Title,,,,,
,,,,,,
Type,Service Request No,Created Date,Created Year,Created Month,Block Address,Description
Nuisance Animals,11-00381767,"Mar 08, 2011",2011,3,1800 N LINCOLN PARK ,- COYOTE - Other - NOTICED A COYOTE AT LINCOLN PARK RUNNING NORTH TOWARDS FULLERTON
Nuisance Animals,11-00384079,"Mar 08, 2011",2011,3,2200 N CANNON DR,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming around lincoln park zoo by the farm"
Nuisance Animals,11-00409475,"Mar 12, 2011",2011,3,6500 W ADDISON ST,CALLER STATES 4 COYOTES IN THE CEMETARY. - Unvaccinated animal
Nuisance Animals,11-00409669,"Mar 12, 2011",2011,3,8200 S AVALON AVE,COYOTE SIGHTED IN AVALON PARK. - Unvaccinated animal
Nuisance Animals,11-00409703,"Mar 12, 2011",2011,3,900 N KINGSBURY ST,COYOTE - Unvaccinated animal - COYOTE SIGHTED IN THE AREA.
Nuisance Animals,11-00418969,"Mar 14, 2011",2011,3,200 W MADISON ST,"MADISON & KARLOV GOING EAST IN THE ALLEY -MADISON & LAKE - COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE"
Nuisance Animals,11-00418971,"Mar 14, 2011",2011,3,4100 W WASHINGTON BLVD,COYOTE - Unvaccinated animal - COYOTE SIGHTED IN THE AREA.
Nuisance Animals,11-00426963,"Mar 15, 2011",2011,3,400 W BELDEN AVE,coyote - Other - coyote spotted walking trotting down belden   less than 5 minutes ago
Nuisance Animals,11-00457790,"Mar 21, 2011",2011,3,2000 N STOCKTON DR,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming"
Nuisance Animals,11-00457851,"Mar 21, 2011",2011,3,1900 N CLARK ST,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - in the street"
Nuisance Animals,11-00478697,"Mar 24, 2011",2011,3,100 W BURTON PL,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming the street"
Nuisance Animals,11-00485642,"Mar 25, 2011",2011,3,3200 N SB OUTER LAKE SHORE DR,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - by the running path"
Nuisance Animals,11-00507385,"Mar 28, 2011",2011,3,1400 N CLYBOURN AVE,2 COYOTES SIGHTED IN A VACANT LOT. - Unvaccinated animal
Nuisance Animals,11-00507392,"Mar 28, 2011",2011,3,6300 W GRACE ST,CALLER STATES COYOTE SIGHTED HEADING TOWARDS THE CEMETARY. - Unvaccinated animal
Nuisance Animals,11-00509855,"Mar 29, 2011",2011,3,1400 W FULLERTON AVE,coyote - Other - sighting
Nuisance Animals,11-00515462,"Mar 29, 2011",2011,3,1800 W 108TH PL,coyote in callers yard - Other
Nuisance Animals,11-00524817,"Mar 30, 2011",2011,3,2600 N NARRAGANSETT AVE,coyote - Other
Nuisance Animals,11-00552258,"Mar 31, 2011",2011,3,2300 S LAKE SHORE DR,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING AROUND LAKE SHORE"
Nuisance Animals,11-00553472,"Mar 31, 2011",2011,3,6500 W BLOOMINGDALE AVE,coyote - Other - running loose  from alley to the street    less than 5 minutes ago
Nuisance Animals,11-00631852,"Apr 05, 2011",2011,4,4100 N AVERS AVE,coyote sighting in area - Other
Nuisance Animals,11-00641437,"Apr 05, 2011",2011,4,4400 N NB OUTER LAKE SHORE DR,"near the golf course / beach building- coyote - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,11-00641445,"Apr 05, 2011",2011,4,500 W MONTROSE DR,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,11-00643136,"Apr 05, 2011",2011,4,300 W DIVERSEY PKWY,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - "
Nuisance Animals,11-00713134,"Apr 09, 2011",2011,4,5200 S ELLSWORTH DR,coyote - Other - COYOTE NEAR BASEBALL FIELD
Nuisance Animals,11-00714517,"Apr 09, 2011",2011,4,6400 W ADDISON ST,coyote in area - Other
Nuisance Animals,11-00789461,"Apr 12, 2011",2011,4,200 W MENOMONEE ST,"MED., GRAY - Other - CALLER SAID THAT THE COYOTE IS ROAMING THE NEIGHBORHOOD"
Nuisance Animals,11-00816402,"Apr 13, 2011",2011,4,2600 N CLYBOURN AVE,COYOTE - Other - COYOTE IS WALKING AROUND THE PARKING LOT AND RIVER
Nuisance Animals,11-00836053,"Apr 14, 2011",2011,4,1100 E 130TH ST,"coyotes 2 - Non Pet Animals Owned (goats, chickens, pigs, etc) - off the xprsway"
Nuisance Animals,11-00860238,"Apr 15, 2011",2011,4,6600 W BELDEN AVE,2 coyotes - Other - raising cain - 2 coyotes and possibly more
Nuisance Animals,11-00959762,"Apr 19, 2011",2011,4,1300 S LAKE SHORE DR,COYOTE - Other - MED. SIZE GRAY COYOTE NEAR THE FIELD MUSEUM AND AQUARIUM
Nuisance Animals,11-01052067,"Apr 22, 2011",2011,4,5700 W LELAND AVE,coyote - Other - sighting
Nuisance Animals,11-01066634,"Apr 23, 2011",2011,4,2700 N LAKE SHORE DR,coyote in area - Other
Nuisance Animals,11-01075611,"Apr 23, 2011",2011,4,2200 N CANNON DR,"COYOTE - Other - LARGE BRN., COYOTE NEAR LINCOLN PARK ZOO POND"
Nuisance Animals,11-01102779,"Apr 24, 2011",2011,4,7200 N KEDZIE AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming southbound"
Nuisance Animals,11-01104122,"Apr 24, 2011",2011,4,3100 W ALBION AVE,"COYOTE - Other - LARGE, BRN., COYOTE IN THE BLOCK"
Nuisance Animals,11-01176158,"Apr 27, 2011",2011,4,2300 W 111TH ST,coyote - Other - sighting
Nuisance Animals,11-01205115,"Apr 28, 2011",2011,4,1300 W BELDEN AVE,coyote - Other - on street - coyote
Nuisance Animals,11-01278602,"Apr 30, 2011",2011,4,5300 W HUTCHINSON ST,COYOTE IN AREA - Other - NOW
Nuisance Animals,11-01335637,"May 02, 2011",2011,5,1500 N CLYBOURN AVE,"2 COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 COYOTES AROUND NURSING HOME"
Nuisance Animals,11-01342794,"May 02, 2011",2011,5,900 N KINGSBURY ST,COYOTE SIGHTED IN THE AREA. - Unvaccinated animal
Nuisance Animals,11-01369190,"May 03, 2011",2011,5,1300 N MOHAWK ST,coyote in area heading toward larrabee - Other
Nuisance Animals,11-01378729,"May 03, 2011",2011,5,300 W HILL ST,COYOTE SIGHTED IN THE AREA. - Unvaccinated animal
Nuisance Animals,11-01378830,"May 03, 2011",2011,5,1200 N CLEVELAND AVE,COYOTE - Unvaccinated animal
Nuisance Animals,11-01379877,"May 03, 2011",2011,5,1300 N CLYBOURN AVE,"COYOTE - Other - MED., GRAY, COYOTE RUNNING IN THE AREA"
Nuisance Animals,11-01400730,"May 04, 2011",2011,5,7900 S SOUTH SHORE DR,coyote in area - Other
Nuisance Animals,11-01408338,"May 04, 2011",2011,5,1600 N HALSTED ST,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING THE STREET"
Nuisance Animals,11-01408856,"May 04, 2011",2011,5,1700 N CLYBOURN AVE,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING THE STREET"
Nuisance Animals,11-01439618,"May 05, 2011",2011,5,4800 S ASHLAND AVE,coyote - Other - 2 coyotes heading southbound
Nuisance Animals,11-01442083,"May 05, 2011",2011,5,1600 N ORCHARD ST,coyote - Other - coyote running field to chase rabbits
Nuisance Animals,11-01572772,"May 09, 2011",2011,5,7500 W CLARENCE AVE,COYOTE - Other - COYOTE SIGHTED IN THE AREA W/ RABBIT IN MOUTH.
Nuisance Animals,11-01589001,"May 10, 2011",2011,5,6800 N WAYNE AVE,COYOTE IN AREA - Other
Nuisance Animals,11-01604980,"May 10, 2011",2011,5,1400 N CLYBOURN AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming the street"
Nuisance Animals,11-01605866,"May 10, 2011",2011,5,1200 S LAKE SHORE DR,"COYOTE - Other - LARGE, GRAY COYOTE NEAR 12TH ST BEACH"
Nuisance Animals,11-01634688,"May 11, 2011",2011,5,1900 N MOHAWK ST,"COYOTE - Other - LARGE, BRN., COYOTE RUNNING IN THE AREA"
Nuisance Animals,11-01634923,"May 11, 2011",2011,5,1700 N MOHAWK ST,"COYOTE - Other - MED., BRN., COYOTE WALKING IN THE AREA"
Nuisance Animals,11-01638335,"May 11, 2011",2011,5,3800 S IRON ST,COYOTE - Other - CALLER SAID THAT THE COYOTE IS INSIDE THE FLEET MANAGMENT LOT WHERE THEY FUEL VEHICLES
Nuisance Animals,11-01656651,"May 12, 2011",2011,5,1400 N CLYBOURN AVE,caller said that she saw a coyote in the area - Other
Nuisance Animals,11-01673855,"May 12, 2011",2011,5,800 W BLACKHAWK ST,COYOTE - Other - COYOTE SIGHTING  ON SIDEWALK OUTSIDE A FENCED AREA AT THIS ADDRESS
Nuisance Animals,11-01778567,"May 15, 2011",2011,5,3600 N NARRAGANSETT AVE,"COYOTE - Other - 2 MED., GRAY COYOTES IN CEMETARY"
Nuisance Animals,11-01819822,"May 17, 2011",2011,5,7600 W FOSTER AVE,COYOTE - Other - COYOTE GOING INTO YARD OF BETHEL CHURCH
Nuisance Animals,11-01891485,"May 18, 2011",2011,5,10000 S PROSPECT AVE,"COYOTE - Other - MED., GRAY, COYOTE ROAMING THE BLOCK"
Nuisance Animals,11-01927020,"May 19, 2011",2011,5,500 W EUGENIE ST,CALLER STATES COYOTE IN AREA. - Other
Nuisance Animals,11-01996964,"May 21, 2011",2011,5,2100 N LINCOLN AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote walking around the area"
Nuisance Animals,11-02103970,"May 24, 2011",2011,5,1600 N ORCHARD ST,"COYOTE - Other - MED., GRAY, COYOTE RUNNING IN THE NEIGHBORHOOD"
Nuisance Animals,11-02107238,"May 24, 2011",2011,5,3100 S VERNON AVE,Other - CALLER STATES COYOTE IN THE AREA. - Other
Nuisance Animals,11-02128287,"May 25, 2011",2011,5,1400 N CLYBOURN AVE,2 coyotes in area - Other
Nuisance Animals,11-02187154,"May 27, 2011",2011,5,1100 S MAYFIELD AVE,Other - 2 coyotes - 2 coyotes walking south on Mayfield. this area is near railways and near 290 (austin area)
Nuisance Animals,11-02247823,"May 28, 2011",2011,5,1200 N SEDGWICK ST,"COYOTE - Other - GRAY, MED., COYOTE GOING SOUTHBOUND"
Nuisance Animals,11-02295850,"May 30, 2011",2011,5,3700 N KOSTNER AVE,coyote - Other - sighting
Nuisance Animals,11-02328939,"May 31, 2011",2011,5,8900 S BISHOP ST,coyote - Other - sighting
Nuisance Animals,11-02384515,"Jun 01, 2011",2011,6,1400 N HALSTED ST,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE WENT INTO CONSTRUCTION ZONE FOR NEW CITY WIDE"
Nuisance Animals,11-02409599,"Jun 02, 2011",2011,6,9200 S EGGLESTON AVE,coyote in area - Other
Nuisance Animals,11-02448505,"Jun 03, 2011",2011,6,500 W BLACKHAWK ST,coyote in area - Other
Nuisance Animals,11-02466732,"Jun 03, 2011",2011,6,1400 N DAYTON ST,COYOTE - Other - THEY SAW A COYOTE IN THE AREA
Nuisance Animals,11-02469976,"Jun 03, 2011",2011,6,800 W BLACKHAWK ST,GREY & BLACK COYOTE - Other
Nuisance Animals,11-02492681,"Jun 04, 2011",2011,6,5500 S DR MARTIN LUTHER KING JR DR,"BABY COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - BABY COYOTE INSIDE PARK-NEAR THE LAGOON-GO TO FIELD HOUSE"
Nuisance Animals,11-02508476,"Jun 04, 2011",2011,6,1900 N CLARK ST,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming around the street"
Nuisance Animals,11-02707812,"Jun 09, 2011",2011,6,7300 S PULASKI RD,coyote - Other
Nuisance Animals,11-02741295,"Jun 10, 2011",2011,6,500 S CENTRAL PARK AVE,2 coyotes in area - Other
Nuisance Animals,11-02846999,"Jun 12, 2011",2011,6,2200 N CANNON DR,COYOTE - Other - CALLER STATES COYOTE NEAR THE LINCOLN PARK PARKING LOT/LAGOON.
Nuisance Animals,11-02881099,"Jun 13, 2011",2011,6,11500 S HALE AVE,COYOTE NEAR THE RAILROAD TRACKS. - Other
Nuisance Animals,11-03007988,"Jun 16, 2011",2011,6,10700 S KEDZIE AVE,coyote - Other - very undernourished / skinny
Nuisance Animals,11-03121638,"Jun 19, 2011",2011,6,700 W DIVISION ST,coyote - Other - coyote cited at halsted and division/ construction in area headed towards elm and halsted
Nuisance Animals,11-03194847,"Jun 21, 2011",2011,6,7300 S PULASKI RD,coyote in rear - Other
Nuisance Animals,11-03246113,"Jun 25, 2011",2011,6,400 W EUGENIE ST,COYOTE - Other
Nuisance Animals,11-03247280,"Jun 26, 2011",2011,6,800 W DIVISION ST,Other - COYOTE - Other - CALLER STATES COYOTE RAN ACROSS THE CARS AT THIS INTERSECTION INTO THE FIELD.
Nuisance Animals,11-03274778,"Jun 29, 2011",2011,6,3900 N LAKE SHORE DR,COYOTE AND 2 PUPS - Other - NEAR LSD TRAFFIC
Nuisance Animals,11-03274902,"Jun 29, 2011",2011,6,1400 N CLYBOURN AVE,coyote - Other - in grassy area of townhouse
Nuisance Animals,11-03293057,"Jul 02, 2011",2011,7,700 W DIVISION ST,coyote - Other - eating
Nuisance Animals,11-03294513,"Jul 03, 2011",2011,7,700 W DIVISION ST,coyote - Other - coyote in the area
Nuisance Animals,11-03294827,"Jul 03, 2011",2011,7,2600 N CLYBOURN AVE,coyote - Other - coyote roaming the area
Nuisance Animals,11-03323803,"Jul 08, 2011",2011,7,2700 S INDIANA AVE,"coyote,small in size,white is part of coyote's color - Other - walking south bound on indiana avenue"
Nuisance Animals,11-03369156,"Jul 13, 2011",2011,7,5300 S KENNETH AVE,coyote - towards west on railroad tracks. - Other - full grown coyote
Nuisance Animals,11-03421817,"Jul 20, 2011",2011,7,1000 W DIVISION ST,"medium gray coyotesiting - Non Pet Animals Owned (goats, chickens, pigs, etc)"
Nuisance Animals,11-03441716,"Jul 22, 2011",2011,7,900 W BLACKHAWK ST,"OTHER - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE HEADED TOWARDS THE RIVER NEAR THE WHOLE FOODS "
Nuisance Animals,11-03449028,"Jul 24, 2011",2011,7,1000 W DIVISION ST,"5 coyotes - Other - 1 walking across the street, 4 just looking"
Nuisance Animals,11-03468734,"Jul 26, 2011",2011,7,2700 S PRAIRIE AVE,coyote - Other - 2 coyotes roaming area
Nuisance Animals,11-03494500,"Jul 29, 2011",2011,7,3900 W 33RD ST,coyote - Other - walking on or by the rr tracks
Nuisance Animals,11-03497561,"Jul 31, 2011",2011,7,4000 N CLARK ST,coyote in area - Other - in cemetary
Nuisance Animals,11-03543342,"Aug 05, 2011",2011,8,300 W OAK ST,COYOTE - Other - HEADING EAST
Nuisance Animals,11-03547333,"Aug 07, 2011",2011,8,1700 N LEAVITT ST,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING THE STREET"
Nuisance Animals,11-03599531,"Aug 16, 2011",2011,8,1300 N LAKE SHORE DR,COYOTE - Other - LOOKS LIKE IT HAD TAGS ON ITS EARS
Nuisance Animals,11-03599548,"Aug 16, 2011",2011,8,5700 W GIDDINGS ST,5 COYOTES - Other - A PACK OF 5 COYOTES IN ALLEY SMALL DOGS HAVE BEEN DISAPPERING FROM BACKYARDS
Nuisance Animals,11-03606799,"Aug 16, 2011",2011,8,4400 N RACINE AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming through the cemetery"
Nuisance Animals,11-03607190,"Aug 16, 2011",2011,8,2800 W RASCHER AVE,coyote - in neighbor's front yard then it ran towards the park.
Nuisance Animals,11-03642970,"Aug 22, 2011",2011,8,700 W DIVISION ST,"coyote on goose island - Other - walking and crossing the street north side of division direction he was running, across the street mercedes store"
Nuisance Animals,11-03676531,"Aug 26, 2011",2011,8,1200 N CLYBOURN AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote (1yrs old) roaming the street"
Nuisance Animals,11-03696440,"Aug 30, 2011",2011,8,6100 N RICHMOND ST,LARGE COYOTE - Other - CALLER STATES LARGE COYOTE IN THE AREA WHERE CHILDREN PLAY.
Nuisance Animals,11-03696530,"Aug 30, 2011",2011,8,6800 W THORNDALE AVE,"foxes - Non Pet Animals Owned (goats, chickens, pigs, etc) - in alley   2 foxes  maybe coyotes"
Nuisance Animals,11-03711128,"Sep 01, 2011",2011,9,2400 S STATE ST,CALLER STATES COYOTE IN THE PARK AREA ALMOST TOOK PUPPY OF CALLER. - Other
Nuisance Animals,11-03801507,"Sep 16, 2011",2011,9,6800 N KEDZIE AVE,coyote - Other - coyote raoming in the area
Nuisance Animals,11-03804229,"Sep 18, 2011",2011,9,1200 N HALSTED ST,COYOTE - Other - CALLER SAID THAT THERE IS A MED. SIZED GRAY COYOTE ROAMING NEAR THE TOWNHOMES
Nuisance Animals,11-03804865,"Sep 19, 2011",2011,9,11200 S TALMAN AVE,coyote in area on tracks - Other
Nuisance Animals,11-03812331,"Sep 20, 2011",2011,9,1900 W PRATT BLVD,coyote - Other - running in field
Nuisance Animals,11-03827775,"Sep 21, 2011",2011,9,10500 S MAPLEWOOD AVE,"COYOTE - Other - SMALL, GRAY, COYOTE NEAR RAILROAD TRACKS"
Nuisance Animals,11-03827901,"Sep 21, 2011",2011,9,2800 N CLYBOURN AVE,"COYOTE - Other - CALLER SAW MED., SIZED, BRN., COYOTE RUNNING IN NEIGHBORHOOD COYOTE"
Nuisance Animals,11-03831394,"Sep 22, 2011",2011,9,900 E 90TH ST,coyote in the area by the railroad tracks
Nuisance Animals,11-03842436,"Sep 24, 2011",2011,9,10500 S SEELEY AVE,COYOTE - Unvaccinated animal - CALLER STATES COYOTE LAYING IN HIS FRONT YARD.
Nuisance Animals,11-03842785,"Sep 24, 2011",2011,9,9400 S MANISTEE AVE,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING IN THE PRAIRIE"
Nuisance Animals,11-03852368,"Sep 26, 2011",2011,9,5300 N NORDICA AVE,"COYOTES - Other - 2 MED., COYOTES ROAMING NEIGHBORHOOD"
Nuisance Animals,11-03852395,"Sep 26, 2011",2011,9,4500 S ST LAWRENCE AVE,COYOTE - Other
Nuisance Animals,11-03852446,"Sep 26, 2011",2011,9,4500 S ST LAWRENCE AVE,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - in alley  --"
Nuisance Animals,11-03852535,"Sep 26, 2011",2011,9,1000 W NORTH AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming the street (in the best buy parking lot)"
Nuisance Animals,11-03861063,"Sep 28, 2011",2011,9,3000 N DAMEN AVE,coyote in area - Other
Nuisance Animals,11-03874370,"Sep 29, 2011",2011,9,2100 S LAKE SHORE DR,COYOTE - Other - CALLER SAID THAT THERE IS A COYOTE RUNNING DOWN THE MEDIAN
Nuisance Animals,11-03881963,"Sep 30, 2011",2011,9,1200 N CLYBOURN AVE,COYOTE - Other - CALLER SAW LARGE GRAY COYOTE RUNNING ACROSS DIVISION
Nuisance Animals,11-03882793,"Sep 30, 2011",2011,9,2400 N STOCKTON DR,"2 COYOTES - Other - 2 MED., GRAY COYOTES ROAMING THE NEIGHBORHOOD"
Nuisance Animals,11-03883989,"Oct 01, 2011",2011,10,1100 E 50TH ST,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote and fox roaming the street"
Nuisance Animals,11-03884298,"Oct 01, 2011",2011,10,1300 W CORTLAND ST,"OTHER/COYOTES - Non Pet Animals Owned (goats, chickens, pigs, etc) - 3-COYOTES ROAMING THE STREET"
Nuisance Animals,11-03884350,"Oct 01, 2011",2011,10,1600 W ARMITAGE AVE,METRA PARKING LOT - 2 COYOTES - Other - CALLER STATES HE SEES 2 COYOTES IN THE METRA PARKING LOT AT THE ARMITAGE STOP. - 1 BLOCK WEST OF ASHLAND
Nuisance Animals,11-03886027,"Oct 03, 2011",2011,10,13000 S ELLIS AVE,coyote - Other - running  in woods
Nuisance Animals,11-03893371,"Oct 03, 2011",2011,10,700 N WELLS ST,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming around - coyote roaming around park between 700 to 800"
Nuisance Animals,11-03902698,"Oct 05, 2011",2011,10,6100 N LEADER AVE,COYOTE - Other - COTOTE IN FRONT OF HOME LAST NIGHT
Nuisance Animals,11-03907873,"Oct 05, 2011",2011,10,1300 E 50TH ST,"COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE IN SCHOOL AREA"
Nuisance Animals,11-03914481,"Oct 06, 2011",2011,10,2300 S LAKE SHORE DR,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING THE LAKE FRONT AREA ON THE PRAIRIE PATH"
Nuisance Animals,11-03923832,"Oct 09, 2011",2011,10,1600 N MARCEY ST,"coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote on sidewalk"
Nuisance Animals,11-03934651,"Oct 11, 2011",2011,10,11500 S COTTAGE GROVE AVE,"other/coyotes - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2-coyotes roaming the street by the old sherwin williams plant"
Nuisance Animals,11-03935286,"Oct 12, 2011",2011,10,3800 N OLCOTT AVE,coyote - Other - caller is reporting the animal in the area
Nuisance Animals,11-03949894,"Oct 13, 2011",2011,10,4900 N NAGLE AVE,"COYOTE - Other - MED., BRN., COYOTE RUNNING WESTBOUND"
Nuisance Animals,11-03949979,"Oct 13, 2011",2011,10,4400 N RACINE AVE,"other/coyote - Non Pet Animals Owned (goats, chickens, pigs, etc) - coyote roaming around the street"
Nuisance Animals,11-03956858,"Oct 14, 2011",2011,10,2200 N SEMINARY AVE,"OTHER/COYOTE - Non Pet Animals Owned (goats, chickens, pigs, etc) - COYOTE ROAMING THE STREET"
